Postal Code,Project Name,Planning Region,Planning Area,Market segment,Property Type,Postal District,Tenure Group,Latitude,Longitude,MRT Distance (km),School Distance (km),Top School Distance (km),Top School 1km,Top School 2km
258356,ORANGE GROVE RESIDENCES,Central Region,Tanglin,CCR,Condominium,10,Freehold,1.312906599286708,103.8252159807725,0.8337,1.0317,1.0317,0.0,1.0
425403,GOLD LEAF MANSIONS,East Region,Bedok,OCR,Apartment,15,Freehold,1.311460723281935,103.9160693727376,1.1202,1.0678,1.0678,0.0,1.0
799099,JALAN KAYU ESTATE,North East Region,Sengkang,OCR,Apartment,28,999-yr,1.397667127329218,103.8727039459009,2.6104,0.6189,1.9785,0.0,1.0
506786,PARC KOMO,East Region,Pasir Ris,OCR,Apartment,17,Freehold,1.361062782512765,103.9699534913933,1.6727,1.3133,3.0392,0.0,0.0
509410,LIGHTHOUSE,East Region,Pasir Ris,OCR,Condominium,17,99-yr,1.378527642121996,103.9592614261611,1.2663,0.4851,3.3507,0.0,0.0
599462,VERDALE,Central Region,Bukit Timah,RCR,Apartment,21,99-yr,1.344876216174883,103.7690998133746,0.8352,2.2124,2.9734,0.0,0.0
427966,EASTERN RESIDENCE,East Region,Bedok,OCR,Apartment,15,Freehold,1.314947209448709,103.9076320645607,0.7268,0.1766,1.0733,0.0,1.0
289853,HILLCREST ARCADIA,Central Region,Bukit Timah,CCR,Condominium,11,99-yr,1.335800575420883,103.8083593894045,1.1653,1.2413,1.2413,0.0,1.0
258376,NASSIM 9,Central Region,Tanglin,CCR,Apartment,10,Freehold,1.307523528678419,103.8254263580372,0.8548,0.8729,0.8729,1.0,1.0
388066,TORIEVIEW MANSIONS,Central Region,Geylang,RCR,Apartment,14,Freehold,1.314582066134938,103.8862803152054,0.4273,0.6001,0.6001,1.0,1.0
427534,N.A.,Central Region,Geylang,RCR,Apartment,15,Freehold,1.31052933805808,103.901321298951,1.0503,0.1678,0.9986,1.0,1.0
438898,GREENLANE APARTMENT,Central Region,Geylang,RCR,Apartment,15,Freehold,1.310980708161205,103.8931878697638,0.6139,0.5286,1.3757,0.0,1.0
588132,BUKIT REGENCY,Central Region,Bukit Timah,RCR,Condominium,21,Freehold,1.347134740668533,103.7709393769889,0.832,2.452,3.2344,0.0,0.0
425927,SERENITY BREEZE,East Region,Bedok,OCR,Apartment,15,Freehold,1.313601875478948,103.9122037057301,0.8312,0.6715,0.9986,1.0,1.0
536470,CHERRYHILL,North East Region,Serangoon,OCR,Condominium,19,Freehold,1.350690188172917,103.8784626849688,0.5687,0.8242,0.983,1.0,1.0
098865,HARBOURLIGHTS,Central Region,Bukit Merah,RCR,Apartment,4,Freehold,1.266560105958549,103.8228925155408,0.2927,0.758,2.9628,0.0,0.0
423728,THE BEACON EDGE,Central Region,Marine Parade,RCR,Apartment,15,Freehold,1.307134962755853,103.9049576554102,1.4191,0.1267,0.4569,1.0,1.0
117490,THE MAYLEA,Central Region,Queenstown,RCR,Condominium,5,Freehold,1.280822052455717,103.7854684399753,0.4364,2.2511,2.588,0.0,0.0
438719,HAIG TEN,Central Region,Geylang,RCR,Apartment,15,Freehold,1.310096715179829,103.8977699459117,1.0335,0.2611,1.3207,0.0,1.0
669621,HILLTOP GROVE,West Region,Bukit Batok,OCR,Condominium,23,99-yr,1.357148513513405,103.7582944331947,0.7411,1.5844,4.4869,0.0,0.0
596743,SIGNATURE PARK,Central Region,Bukit Timah,RCR,Condominium,21,Freehold,1.342926723761334,103.7694943602616,0.7175,2.2449,2.7579,0.0,0.0
117422,PARC IMPERIAL,Central Region,Queenstown,RCR,Condominium,5,Freehold,1.281196727554223,103.7834783467182,0.2227,2.3613,2.7842,0.0,0.0
544776,TERRASSE,North East Region,Hougang,OCR,Condominium,19,99-yr,1.369014679514654,103.8785499100676,1.2728,0.8049,0.9246,1.0,1.0
507667,PARC KOMO,East Region,Pasir Ris,OCR,Apartment,17,Freehold,1.361181864772698,103.9694234269555,1.6197,1.2532,2.9875,0.0,0.0
169281,HIGHLINE RESIDENCES,Central Region,Bukit Merah,RCR,Condominium,3,99-yr,1.284013886881875,103.8297566425645,0.3458,0.9841,0.9841,1.0,1.0
424326,THE RAMFORD,Central Region,Marine Parade,RCR,Apartment,15,Freehold,1.31108630209183,103.9048665969336,0.9837,0.5513,0.7646,1.0,1.0
598120,KILAT 19,Central Region,Bukit Timah,RCR,Apartment,21,Freehold,1.340842427603036,103.7736379994818,0.2456,2.5853,2.5853,0.0,0.0
545020,KOVAN MELODY,North East Region,Hougang,OCR,Condominium,19,99-yr,1.358950767550846,103.8830585171392,0.315,0.5406,1.4054,0.0,1.0
768106,THE MILTONIA RESIDENCES,North Region,Yishun,OCR,Condominium,27,99-yr,1.416683532062954,103.847508860496,1.6169,1.5002,4.987,0.0,0.0
259296,POLLEN & BLEU,Central Region,Tanglin,CCR,Condominium,10,99-yr,1.313728239317285,103.8067500690254,0.4065,0.6211,0.6211,1.0,1.0
259947,ARDMORE II,Central Region,Newton,CCR,Condominium,10,Freehold,1.309209810821094,103.8282637964067,0.7311,1.1642,1.1642,0.0,1.0
257902,STEVENS LOFT,Central Region,Tanglin,CCR,Apartment,10,Freehold,1.317932612825596,103.8264905903883,0.2677,0.6875,0.6875,1.0,1.0
788847,LENTOR MANSION,North East Region,Ang Mo Kio,OCR,Apartment,26,99-yr,1.383275142628676,103.8331481018366,0.2142,0.8184,2.3703,0.0,0.0
738209,WOODGROVE CONDOMINIUM,North Region,Woodlands,OCR,Condominium,25,99-yr,1.429508472368752,103.782047052943,0.9479,1.445,10.0293,0.0,0.0
509730,AZALEA PARK CONDOMINIUM,East Region,Pasir Ris,OCR,Condominium,17,999-yr,1.360060938750778,103.9628989450628,0.8934,0.7011,2.2635,0.0,0.0
207412,LITTLE INDIA CONSERVATION AREA,Central Region,Rochor,RCR,Apartment,8,Freehold,1.306530081762867,103.8534578764804,0.3227,2.0508,2.5279,0.0,0.0
329504,BIRCHWOOD MANSIONS,Central Region,Novena,RCR,Apartment,12,Freehold,1.325946872319973,103.8508394793068,0.8307,0.9116,0.9116,1.0,1.0
424970,LA MARIPOSA,Central Region,Geylang,RCR,Apartment,15,Freehold,1.312707634182185,103.9046711980214,0.8026,0.4643,0.9306,1.0,1.0
388062,TORIEVIEW MANSIONS,Central Region,Geylang,RCR,Apartment,14,Freehold,1.314404065665073,103.8863032039585,0.4394,0.6194,0.6194,1.0,1.0
098752,THE FORESTA @ MOUNT FABER,Central Region,Bukit Merah,RCR,Condominium,4,Freehold,1.270630351048775,103.814074881435,0.4886,0.3697,2.1476,0.0,0.0
098529,THE OCEANFRONT @ SENTOSA COVE,Central Region,Southern Islands,CCR,Condominium,4,99-yr,1.243746012507856,103.8425111205052,3.3528,4.0877,5.6755,0.0,0.0
308133,CITY EDGE,Central Region,Novena,CCR,Apartment,11,Freehold,1.319533288970716,103.8466260227796,0.3268,1.3564,1.3564,0.0,1.0
438596,EMERALD OF KATONG,Central Region,Marine Parade,RCR,Condominium,15,99-yr,1.304746729809507,103.8980400997034,1.1463,0.1168,1.1825,0.0,1.0
423725,TEMBELING RESIDENCE,Central Region,Marine Parade,RCR,Apartment,15,Freehold,1.307339577795981,103.9048022838577,1.3943,0.1552,0.4825,1.0,1.0
788846,LENTOR MANSION,North East Region,Ang Mo Kio,OCR,Apartment,26,99-yr,1.383275142628676,103.8331481018366,0.2142,0.8184,2.3703,0.0,0.0
806107,SERENITY PARK,North East Region,Serangoon,OCR,Condominium,28,Freehold,1.389444182355488,103.8589073581313,1.7722,1.4877,2.0471,0.0,0.0
259291,SOMMERVILLE PARK,Central Region,Tanglin,CCR,Condominium,10,Freehold,1.312696533825546,103.8072363716335,0.5146,0.7221,0.7221,1.0,1.0
546055,BLISS@KOVAN,North East Region,Hougang,OCR,Condominium,19,Freehold,1.363281018203194,103.8835569657998,0.4292,0.8183,1.1872,0.0,1.0
757708,SELETARIS,North Region,Sembawang,OCR,Condominium,27,Freehold,1.435949353833706,103.8234107381295,1.0645,0.4263,7.8053,0.0,0.0
424167,ST PATRICK'S GREEN,East Region,Bedok,OCR,Apartment,15,Freehold,1.308523602226322,103.9138804784252,1.3956,0.6792,0.6792,1.0,1.0
659248,GUILIN VIEW,West Region,Bukit Batok,OCR,Condominium,23,99-yr,1.354876311975439,103.7531380430396,0.4414,0.9589,4.1519,0.0,0.0
509060,LOYANG VALLEY,East Region,Pasir Ris,OCR,Condominium,17,99-yr,1.367404972811755,103.9691655864717,1.9117,1.1785,3.2511,0.0,0.0
678210,THE LINEAR,West Region,Bukit Panjang,OCR,Apartment,23,999-yr,1.375394616535323,103.7628464229605,0.3133,0.3667,6.3105,0.0,0.0
546079,BREEZY MANSIONS,North East Region,Hougang,OCR,Apartment,19,999-yr,1.362241503379965,103.878014692236,0.8852,0.4614,1.2454,0.0,1.0
438866,HAIG ELEVEN,Central Region,Marine Parade,RCR,Apartment,15,Freehold,1.308470148669483,103.8995241059696,1.2412,0.147,1.0732,0.0,1.0
259959,ARDMORE PARK,Central Region,Newton,CCR,Condominium,10,Freehold,1.310558048375717,103.8295087642829,0.7924,0.9643,0.9643,1.0,1.0
589658,THE CASCADIA,Central Region,Bukit Timah,RCR,Condominium,21,Freehold,1.33343874887373,103.7872032672346,0.518,2.0739,2.0739,0.0,0.0
328842,VICTORY HEIGHTS,Central Region,Novena,RCR,Apartment,12,Freehold,1.324416240177272,103.8526034755901,1.0708,1.171,1.171,0.0,1.0
529781,WATERVIEW,East Region,Tampines,OCR,Condominium,18,99-yr,1.348353780937601,103.9265390566096,1.3827,0.6093,0.6093,1.0,1.0
229775,CAIRNHILL RESIDENCES,Central Region,Newton,CCR,Apartment,9,Freehold,1.308180497023891,103.8387051360231,0.6554,1.2235,1.2235,0.0,1.0
416905,D'OASIA,East Region,Bedok,OCR,Apartment,14,Freehold,1.319669692953085,103.9102611974789,0.3355,0.5371,1.6022,0.0,1.0
509067,LOYANG VALLEY,East Region,Pasir Ris,OCR,Condominium,17,99-yr,1.36883707289588,103.9710988249695,2.1792,1.2472,3.5172,0.0,0.0
528785,SAVANNAH CONDOPARK,East Region,Tampines,OCR,Condominium,18,99-yr,1.349015718297354,103.9626890643747,0.8184,1.81,2.1179,0.0,0.0
788881,LENTOR HILLS RESIDENCES,North East Region,Ang Mo Kio,OCR,Apartment,26,99-yr,1.383434132225438,103.8342326152366,0.1057,0.6981,2.2898,0.0,0.0
557323,KENSINGTON PARK CONDOMINIUM,North East Region,Serangoon,OCR,Condominium,19,999-yr,1.368505408072077,103.8693355712767,0.7656,0.2399,0.2399,1.0,1.0
359426,DAISY LODGE,North East Region,Serangoon,OCR,Apartment,13,Freehold,1.344438429667914,103.8675267342998,0.6878,0.5771,0.5771,1.0,1.0
423788,RESIDENCE 66,East Region,Bedok,OCR,Apartment,15,Freehold,1.316425631177999,103.9086643314808,0.7002,0.2077,1.2316,0.0,1.0
679628,THE BOTANY AT DAIRY FARM,West Region,Bukit Panjang,OCR,Condominium,23,99-yr,1.366401289445761,103.772610828237,0.7286,1.5762,5.3847,0.0,0.0
509740,ESTELLA GARDENS,East Region,Pasir Ris,OCR,Condominium,17,Freehold,1.359694406480716,103.9673730726184,1.3573,1.1146,2.7198,0.0,0.0
424160,TIERRA VUE,East Region,Bedok,OCR,Condominium,15,Freehold,1.308109894952803,103.9139901727763,1.4424,0.6673,0.6673,1.0,1.0
528795,SAVANNAH CONDOPARK,East Region,Tampines,OCR,Condominium,18,99-yr,1.3495916749158,103.9608599627961,0.8703,1.6026,1.9063,0.0,1.0
257721,BOTANIC GARDENS MANSION,Central Region,Tanglin,CCR,Apartment,10,Freehold,1.308140984998317,103.819593691426,1.4811,0.3664,0.3664,1.0,1.0
118707,THE FOLIAGE,Central Region,Queenstown,RCR,Condominium,5,Freehold,1.290884737772503,103.7743196087189,1.1534,2.0946,2.0946,0.0,0.0
598429,PALM RESIDENCE,Central Region,Bukit Timah,RCR,Apartment,21,Freehold,1.343269864605407,103.7691893830428,0.7599,2.2115,2.795,0.0,0.0
689669,NORTHVALE,West Region,Choa Chu Kang,OCR,Apartment,23,99-yr,1.387214070111094,103.7447685451123,0.2109,0.8763,6.0699,0.0,0.0
507013,DAHLIA PARK CONDOMINIUM,East Region,Pasir Ris,OCR,Condominium,17,Freehold,1.35905320898639,103.9651890618299,1.1049,0.9603,2.4668,0.0,0.0
429623,CEYLON CREST,Central Region,Marine Parade,RCR,Apartment,15,Freehold,1.306323123933151,103.9029053975126,1.4968,0.2978,0.6488,1.0,1.0
118713,N.A.,Central Region,Queenstown,RCR,Apartment,5,Freehold,1.290477113091318,103.7727672897308,1.3318,1.9946,1.9946,0.0,1.0
589645,THE CASCADIA,Central Region,Bukit Timah,RCR,Condominium,21,Freehold,1.332748017845493,103.7866597023175,0.5066,2.098,2.098,0.0,0.0
437159,KATONG REGENCY,Central Region,Geylang,RCR,Apartment,15,Freehold,1.314370479690298,103.8945290142291,0.4467,0.4457,1.2757,0.0,1.0
428121,LEGENDA AT JOO CHIAT,Central Region,Geylang,RCR,Condominium,15,99-yr,1.312590918468702,103.9019952061808,0.8111,0.3884,1.0942,0.0,1.0
126822,THE STELLAR,West Region,Clementi,OCR,Condominium,5,Freehold,1.293412685180114,103.7679300968062,1.8298,1.3856,1.3856,0.0,1.0
118669,LUXE VILLE,Central Region,Queenstown,RCR,Apartment,5,Freehold,1.290039227014416,103.7772777752777,0.8736,2.4049,2.4127,0.0,0.0
257771,VILLA DELLE ROSE,Central Region,Tanglin,CCR,Condominium,10,Freehold,1.312166816779224,103.8078947651943,0.5753,0.8152,0.8152,1.0,1.0
768051,SKIES MILTONIA,North Region,Yishun,OCR,Condominium,27,99-yr,1.418054369620386,103.8477304095812,1.6414,1.3682,5.1358,0.0,0.0
519935,RIS GRANDEUR,East Region,Pasir Ris,OCR,Condominium,18,Freehold,1.37429955802067,103.9403136035261,1.0065,0.8478,2.4513,0.0,0.0
259298,POLLEN & BLEU,Central Region,Tanglin,CCR,Condominium,10,99-yr,1.314413613791503,103.8071664858653,0.3245,0.6384,0.6384,1.0,1.0
678950,HAZEL PARK CONDOMINIUM,West Region,Bukit Panjang,OCR,Condominium,23,999-yr,1.372388005554178,103.7646865698869,0.3698,0.726,6.0479,0.0,0.0
427303,JOO CHIAT MANSIONS,Central Region,Geylang,RCR,Apartment,15,Freehold,1.314335667049855,103.9041278229716,0.6136,0.3687,1.119,0.0,1.0
427896,N.A.,Central Region,Geylang,RCR,Apartment,15,Freehold,1.313970876984681,103.9053499951367,0.6876,0.3051,1.0268,0.0,1.0
387901,MORO MANSIONS,Central Region,Geylang,RCR,Apartment,14,Freehold,1.315288105260819,103.8894301016533,0.5112,0.5657,0.7441,1.0,1.0
598725,HUME PARK I,West Region,Bukit Batok,OCR,Condominium,21,Freehold,1.353799031146953,103.7684341200254,0.9678,2.4503,3.9652,0.0,0.0
737790,PARC ROSEWOOD,North Region,Woodlands,OCR,Condominium,25,99-yr,1.427951926120176,103.7858141397535,0.9328,1.2321,9.602,0.0,0.0
438840,SCK VILLE,Central Region,Marine Parade,RCR,Apartment,15,Freehold,1.307581070544068,103.8993708935787,1.2266,0.2453,1.062,0.0,1.0
423719,PARQ BELLA,Central Region,Marine Parade,RCR,Apartment,15,Freehold,1.307816169037856,103.9044266437804,1.337,0.2226,0.5447,1.0,1.0
424080,N.A.,Central Region,Marine Parade,RCR,Apartment,15,Freehold,1.30787257086204,103.9069086022402,1.3858,0.2392,0.3414,1.0,1.0
424228,SEA AVENUE RESIDENCES,Central Region,Marine Parade,RCR,Apartment,15,Freehold,1.306063073389225,103.9070478690823,1.5832,0.1637,0.196,1.0,1.0
239616,THE IMPERIAL,Central Region,Museum,CCR,Condominium,9,Freehold,1.295304257107405,103.8427494797788,0.4587,1.6585,1.6585,0.0,1.0
248706,ONE TREE HILL MANSIONS,Central Region,River Valley,CCR,Apartment,10,99-yr,1.300587022492574,103.8253482199633,0.855,0.8965,0.8965,1.0,1.0
449289,LAGUNA PARK,East Region,Bedok,OCR,Apartment,15,99-yr,1.309581270853367,103.9307539584952,1.6034,1.048,2.5008,0.0,0.0
419845,THE LENOX,East Region,Bedok,OCR,Apartment,14,Freehold,1.31853119632695,103.9112983353267,0.334,0.5582,1.4947,0.0,1.0
308095,THE HUNTINGTON,Central Region,Novena,CCR,Apartment,11,Freehold,1.318802242284136,103.8453187076644,0.2461,1.2765,1.2765,0.0,1.0
266901,N.A.,Central Region,Bukit Timah,CCR,Apartment,10,Freehold,1.324606240851076,103.8087915869137,0.1444,0.5329,0.5329,1.0,1.0
259882,BALMORAL CREST,Central Region,Newton,CCR,Apartment,10,Freehold,1.315856289574712,103.8340099738516,0.4607,0.2456,0.2456,1.0,1.0
329977,NADIA MANSIONS,Central Region,Novena,RCR,Apartment,12,Freehold,1.328149089803093,103.8484014044789,0.5082,0.5466,0.5466,1.0,1.0
449295,LAGOON VIEW,East Region,Bedok,OCR,Apartment,15,99-yr,1.310715490023979,103.933972129966,1.5403,0.8546,2.8572,0.0,0.0
425767,SUNNY PARC,East Region,Bedok,OCR,Apartment,15,Freehold,1.31337005210124,103.9147562181531,0.8762,0.9426,1.1201,0.0,1.0
768133,CANBERRA RESIDENCES,North Region,Sembawang,OCR,Condominium,27,99-yr,1.445039450414144,103.8246845481464,0.6229,0.5252,8.6827,0.0,0.0
689418,NICON GARDENS,West Region,Bukit Batok,OCR,Condominium,23,99-yr,1.377326658439791,103.7581436423058,0.6128,0.1934,6.0692,0.0,0.0
228191,SOPHIA RESIDENCE,Central Region,Rochor,CCR,Condominium,9,Freehold,1.301580834910537,103.8485079956711,0.4054,2.4514,2.4514,0.0,0.0
509424,OCEAN FRONT SUITES,East Region,Pasir Ris,OCR,Apartment,17,Other,1.378989927386623,103.9608535463605,1.4467,0.4664,3.487,0.0,0.0
229632,WATERSCAPE AT CAVENAGH,Central Region,Newton,CCR,Apartment,9,Freehold,1.304416014510368,103.8410587627752,0.5113,1.7153,1.7153,0.0,1.0
398359,THE MIDAS,Central Region,Geylang,RCR,Apartment,14,Freehold,1.312873273225771,103.8861144626308,0.5323,0.7752,0.7752,1.0,1.0
328839,N.A.,Central Region,Novena,RCR,Apartment,12,Freehold,1.32420898356042,103.853054186949,1.1066,1.2235,1.2235,0.0,1.0
437361,ESTIQUE,Central Region,Geylang,RCR,Apartment,15,Freehold,1.310034445990998,103.8937481672576,0.6293,0.4064,1.4941,0.0,1.0
418942,BLISS RESIDENCES,East Region,Bedok,OCR,Apartment,14,Freehold,1.320128798568964,103.9121277292395,0.1365,0.7294,1.6879,0.0,1.0
546787,FONTAINE PARRY,North East Region,Hougang,OCR,Condominium,19,999-yr,1.366648212132434,103.8799493043539,0.9709,0.7563,1.1461,0.0,1.0
768126,CANBERRA RESIDENCES,North Region,Sembawang,OCR,Condominium,27,99-yr,1.444228733540837,103.8248672287888,0.5761,0.6088,8.5913,0.0,0.0
756967,KANDIS RESIDENCE,North Region,Sembawang,OCR,Condominium,27,99-yr,1.456436254093128,103.8372185814651,1.7022,1.5794,9.4828,0.0,0.0
678274,FORESQUE RESIDENCES,West Region,Bukit Panjang,OCR,Condominium,23,99-yr,1.368766176681168,103.7770594314181,1.2846,1.5499,5.6726,0.0,0.0
168641,N.A.,Central Region,Bukit Merah,RCR,Apartment,3,999-yr,1.282242555688402,103.8305337202903,0.5491,1.1949,1.1949,0.0,1.0
357922,EURO-ASIA PARK,Central Region,Toa Payoh,RCR,Condominium,13,Freehold,1.336695494168222,103.8675994534661,0.4816,0.7206,0.7206,1.0,1.0
437830,OLA RESIDENCES,Central Region,Marine Parade,RCR,Condominium,15,Freehold,1.302775592014475,103.89862644703,1.2961,0.2886,1.1515,0.0,1.0
424164,ST PATRICK'S LOFT,East Region,Bedok,OCR,Apartment,15,Freehold,1.308564715095211,103.9132725780122,1.3877,0.6251,0.6251,1.0,1.0
465422,URBAN VISTA,East Region,Bedok,OCR,Condominium,16,99-yr,1.327085481394724,103.944513264872,0.2045,0.2555,2.2972,0.0,0.0
455236,SIGLAP LODGE,East Region,Bedok,OCR,Apartment,15,Freehold,1.313662644292771,103.928629464655,1.157,0.8029,2.393,0.0,0.0
268906,DUKES RESIDENCE,Central Region,Bukit Timah,CCR,Apartment,10,Freehold,1.321547798083932,103.8112866419648,0.4709,0.9132,0.9132,1.0,1.0
388198,N.A.,Central Region,Geylang,RCR,Apartment,14,Freehold,1.316214129388963,103.8840467942469,0.1286,0.3788,0.3788,1.0,1.0
219856,BRISTOL LODGE,Central Region,Kallang,RCR,Apartment,8,Freehold,1.313676205801229,103.849508320788,0.5342,1.8066,1.8066,0.0,1.0
768135,CANBERRA RESIDENCES,North Region,Sembawang,OCR,Condominium,27,99-yr,1.445026780178665,103.8249091086983,0.5992,0.5426,8.6725,0.0,0.0
429777,SHEBA LODGE,Central Region,Geylang,RCR,Apartment,15,Freehold,1.313335098625894,103.8976759316256,0.7384,0.4874,1.5097,0.0,1.0
455209,CRESCENDO BUILDING,East Region,Bedok,OCR,Apartment,15,Freehold,1.313126779211532,103.926329604095,1.2732,1.0422,2.1462,0.0,0.0
248676,N.A.,Central Region,River Valley,CCR,Apartment,10,99-yr,1.300347021022652,103.8256832139889,0.8343,0.8904,0.8904,1.0,1.0
509743,EDELWEISS PARK CONDOMINIUM,East Region,Pasir Ris,OCR,Condominium,17,Freehold,1.35639824853602,103.9677340608199,1.3662,1.3683,2.676,0.0,0.0
449528,MARINE MEADOWS,Central Region,Marine Parade,RCR,Apartment,15,Freehold,1.304587636535484,103.9068272910461,1.736,0.2207,0.2207,1.0,1.0
506926,COASTAL VIEW RESIDENCES,East Region,Pasir Ris,OCR,Apartment,17,999-yr,1.379437086150311,103.9609788855506,1.4823,0.5131,3.5365,0.0,0.0
528779,SAVANNAH CONDOPARK,East Region,Tampines,OCR,Condominium,18,99-yr,1.349828701906896,103.9613966010718,0.895,1.641,1.9609,0.0,1.0
259953,JUNIPER AT ARDMORE,Central Region,Newton,CCR,Apartment,10,Freehold,1.30875984414499,103.8296433558137,0.6054,1.1354,1.1354,0.0,1.0
465532,CASA MERAH,East Region,Bedok,OCR,Apartment,16,99-yr,1.329072264754162,103.9462136823006,0.2098,0.4204,2.404,0.0,0.0
679627,THE BOTANY AT DAIRY FARM,West Region,Bukit Panjang,OCR,Condominium,23,99-yr,1.366401289445761,103.772610828237,0.7286,1.5762,5.3847,0.0,0.0
398495,28 IMPERIAL RESIDENCES,Central Region,Geylang,RCR,Apartment,14,Freehold,1.311780119269029,103.8846057701061,0.5503,0.6993,0.8712,1.0,1.0
679036,THE DAIRY FARM,West Region,Bukit Panjang,OCR,Condominium,23,Freehold,1.363990211983267,103.7694908636782,0.2903,1.7876,5.0992,0.0,0.0
597157,CLEMENTI PARK,West Region,Clementi,OCR,Condominium,21,Freehold,1.328536354341427,103.7650992217513,1.483,1.2205,1.2205,0.0,1.0
169638,HARVEST MANSIONS,Central Region,Bukit Merah,RCR,Apartment,3,99-yr,1.289830341981021,103.8318434169088,0.6408,0.5279,0.5279,1.0,1.0
399696,N.A.,Central Region,Geylang,RCR,Apartment,14,Freehold,1.309408647076203,103.877867058858,0.5523,0.6429,1.3421,0.0,1.0
437278,SERAYA VILLE,Central Region,Marine Parade,RCR,Apartment,15,Freehold,1.307511398704513,103.8999987474663,1.2968,0.2402,0.9924,1.0,1.0
689681,THE WARREN,West Region,Choa Chu Kang,OCR,Condominium,23,99-yr,1.386599578823014,103.7427710114211,0.2249,0.9466,5.9085,0.0,0.0
528684,WATERVIEW,East Region,Tampines,OCR,Condominium,18,99-yr,1.34811977321598,103.9260782400971,1.4237,0.6588,0.6588,1.0,1.0
597533,SUNSET LODGE,West Region,Clementi,OCR,Condominium,21,Freehold,1.324134928008748,103.7656587041647,0.9949,0.7435,0.7435,1.0,1.0
229633,WATERSCAPE AT CAVENAGH,Central Region,Newton,CCR,Apartment,9,Freehold,1.304087532308476,103.8411113355725,0.4813,1.7503,1.7503,0.0,1.0
109707,THE INTERLACE,Central Region,Bukit Merah,RCR,Condominium,4,99-yr,1.28220135422007,103.8030237558243,1.1044,0.8723,0.8723,1.0,1.0
429381,CRANE COURT,Central Region,Geylang,RCR,Apartment,15,Freehold,1.312162505822702,103.8981641715986,0.8714,0.3495,1.3911,0.0,1.0
129206,FABER CREST,West Region,Clementi,OCR,Condominium,5,99-yr,1.323245903994597,103.7573716154001,1.2465,1.3499,1.3733,0.0,1.0
259805,VENTUNO BALMORAL,Central Region,Tanglin,CCR,Apartment,10,Freehold,1.315958978640755,103.8329556048591,0.5721,0.2543,0.2543,1.0,1.0
259865,JEWEL OF BALMORAL,Central Region,Tanglin,CCR,Apartment,10,Freehold,1.315885317078271,103.8274861515729,0.5124,0.7124,0.7124,1.0,1.0
689866,MI CASA,West Region,Choa Chu Kang,OCR,Condominium,23,99-yr,1.383940884725829,103.7482894849821,0.4634,0.4129,5.952,0.0,0.0
098654,CARIBBEAN AT KEPPEL BAY,Central Region,Bukit Merah,RCR,Condominium,4,999-yr,1.266048385789047,103.8139125931933,0.6886,0.6375,2.6262,0.0,0.0
